customer_id,first_name,last_name,email,country,city,signup_date,age,gender,employment_status,annual_income,customer_segment,kyc_status,is_duplicate_profile
123072,Liam,Rossi,user123072@example.com,Netherlands,Madrid,2024-11-11,61,Male,Retired,43765.22,Mass Market,Pending,False
123073,Anna,Dubois,user123073@example.com,Netherlands,Madrid,2022-07-13,47,Female,Student,43777.46,Mass Market,Verified,False
123074,Liam,Smit,user123074@example.com,France,Stockholm,2023-12-04,50,Male,Employed,56778.46,SMB Owner,Verified,False
123075,Lucas,Smit,user123075@example.com,Ireland,Milan,2023-09-25,30,Male,Student,33770.43,Young Professional,Verified,False
123076,Liam,Nowak,user123076@example.com,Netherlands,Berlin,2023-06-14,35,Male,Unemployed,35509.73,Young Professional,Verified,False
123077,Emma,Garcia,user123077@example.com,Netherlands,Rotterdam,2023-11-25,25,Other,,15505.66,Student,Verified,False
123078,Julia,Martin,user123078@example.com,Germany,Brussels,2022-12-15,39,Female,Employed,33698.44,Mass Market,Verified,False
123079,Lucas,Jansen,user123079@example.com,Sweden,Madrid,2024-04-12,34,Male,Student,43368.85,Mass Market,Pending,False
123080,Julia,Jansen,user123080@example.com,Nederland,Paris,2022-08-24,42,Female,Employed,,Premium,Verified,False
123081,Sara,Rossi,user123081@example.com,Sweden,Milan,2022-09-19,64,Female,Employed,44132.57,Retiree,Verified,False
123082,Lucas,Nowak,user123082@example.com,Netherlands,Madrid,2022-10-16,64,Male,Retired,34388.21,Retiree,Pending,False
123083,Julia,Garcia,user123083@example.com,France,Amsterdam,2024-06-11,24,Female,Employed,8678.98,Student,Verified,False
123084,Liam,Martin,user123084@example.com,Netherlands,Dublin,2023-03-22,41,Other,Student,34440.16,Mass Market,Verified,False
123085,Lucas,Martin,user123085@example.com,Netherlands,Milan,2024-11-18,27,Male,Employed,15202.07,Student,Verified,False
123086,Noah,Nowak,user123086@example.com,Holland,Madrid,2024-05-07,22,Male,Unemployed,24648.74,Student,Verified,False
123087,Daan,Jansen,user123087@example.com,Belgium,Stockholm,2023-01-19,22,Male,Student,,Student,Verified,False
123088,Sara,Muller,user123088@example.com,France,Madrid,2023-07-09,25,Male,,2613.99,Mass Market,Verified,False
123089,Julia,Martin,user123089@example.com,Spain,Stockholm,2024-04-20,46,Male,Employed,37104.75,Mass Market,Verified,False
123090,Finn,Andersson,user123090@example.com,Belgium,Paris,2024-08-23,27,Male,Employed,26980.65,Young Professional,Verified,False
123091,Finn,Andersson,user123091@example.com,Netherlands,Madrid,2022-01-25,28,Male,Employed,24209.36,Young Professional,Verified,False
123092,Julia,Muller,user123092@example.com,Ireland,Berlin,2023-01-03,25,Female,,9084.42,Student,Verified,False
123093,Sara,Jansen,user123093@example.com,Netherlands,Milan,2023-05-15,26,Male,Self-employed,8457.62,Student,Verified,False
123094,Finn,Garcia,user123094@example.com,Spain,Rotterdam,2024-04-10,24,Male,Student,38669.04,Young Professional,Verified,False
123095,Finn,Silva,user123095@example.com,Germany,Paris,2022-10-02,63,Female,Employed,0.0,Mass Market,Verified,False
123096,Finn,Nowak,user123096@example.com,Italy,Paris,2024-03-16,45,Female,Unemployed,43964.2,Mass Market,Verified,False
123097,Emma,Dubois,user123097@example.com,Sweden,Rotterdam,2022-11-18,64,Female,Employed,84439.26,Premium,Verified,False
123098,Anna,Martin,user123098@example.com,Germany,Stockholm,2023-04-16,36,Male,Student,,Young Professional,Verified,False
123099,Sofia,Muller,user123099@example.com,Netherlands,Berlin,2022-09-17,43,Male,Retired,73660.82,SMB Owner,Verified,False
123100,Leo,Dubois,user123100@example.com,Netherlands,Rotterdam,2022-02-13,40,Male,Employed,78747.67,SMB Owner,Verified,False
123101,Liam,Smit,user123101@example.com,Germany,Paris,2024-04-18,32,Female,Retired,43777.05,Mass Market,Verified,False
123102,Mila,Nowak,user123102@example.com,Netherlands,Rotterdam,2023-01-30,29,Female,Student,55743.49,Young Professional,Verified,False
123103,Leo,Muller,user123103@example.com,Netherlands,Stockholm,2024-04-27,32,Female,Employed,56088.66,Young Professional,Verified,False
123104,Lucas,Garcia,user123104@example.com,Netherlands,Milan,2023-07-13,24,Female,Self-employed,42090.79,Young Professional,Verified,False
123105,Finn,Garcia,user123105@example.com,Netherlands,Brussels,2024-09-30,46,Male,Employed,58529.06,Mass Market,Pending,False
123106,Mila,Muller,user123106@example.com,Netherlands,Stockholm,2023-10-24,60,Female,Employed,24201.72,Mass Market,Verified,False
123107,Liam,Rossi,user123107@example.com,Sweden,Paris,2022-09-16,32,Female,Retired,49391.57,Mass Market,Rejected,False
123108,Lucas,Garcia,user123108@example.com,Germany,Dublin,2022-07-15,24,Male,Unemployed,11766.45,Student,Pending,False
123109,Sofia,Garcia,user123109@example.com,Sweden,Paris,2024-12-09,22,Male,Unemployed,7555.72,Student,Verified,False
123110,Daan,Smit,user123110@example.com,France,Brussels,2024-12-04,19,Female,Employed,10546.11,Student,Verified,False
123111,Emma,Dubois,user123111@example.com,Poland,Amsterdam,2023-10-15,47,Female,Employed,24869.07,Mass Market,Verified,False
123112,Sara,Andersson,user123112@example.com,Spain,Madrid,2024-07-13,38,Male,Employed,71951.28,Premium,Verified,False
123113,Emma,Dubois,user123113@example.com,Sweden,Brussels,2022-09-25,57,Female,Employed,66053.8,SMB Owner,Verified,False
123114,Daan,Garcia,user123114@example.com,Ireland,Amsterdam,2023-02-03,21,Female,Unemployed,,Student,Verified,False
123115,Daan,Martin,user123115@example.com,Poland,Brussels,2023-08-30,24,Male,Employed,25892.11,Student,Verified,False
123116,Julia,Jansen,user123116@example.com,France,Warsaw,2024-09-06,47,Male,Retired,104170.81,Premium,Verified,False
123117,Sara,Dubois,user123117@example.com,Italy,Amsterdam,2024-09-23,34,Male,Self-employed,40194.01,Young Professional,Verified,False
123118,Emma,Andersson,user123118@example.com,Netherlands,Stockholm,2024-05-04,27,Male,Employed,18472.57,Mass Market,Verified,False
123119,Sofia,Silva,user123119@example.com,Germany,Amsterdam,2023-12-21,64,Male,Unemployed,81126.28,Premium,Verified,False
123120,Emma,Andersson,user123120@example.com,France,Stockholm,2024-05-23,22,Other,Employed,,Student,Verified,False
123121,Daan,Silva,user123121@example.com,Deutschland,Warsaw,2022-02-23,38,Male,Retired,73720.19,SMB Owner,Verified,False
123122,Daan,Dubois,user123122@example.com,Belgium,Milan,2022-02-13,31,,,46454.49,Mass Market,Verified,False
123123,Lucas,Jansen,user123123@example.com,Germany,Brussels,2023-12-13,47,Male,Retired,,Mass Market,Verified,False
123124,Emma,Dubois,user123124@example.com,France,Milan,2023-01-16,24,Female,Student,22709.72,Young Professional,Verified,False
123125,Sara,Nowak,user123125@example.com,Spain,Amsterdam,2024-08-19,42,Male,Unemployed,42653.25,Mass Market,Verified,False
123126,Liam,Dubois,user123126@example.com,Spain,Warsaw,2022-04-29,31,Male,Employed,43146.47,Young Professional,,False
123127,Anna,Dubois,user123127@example.com,Netherlands,Madrid,2022-07-18,49,Female,Employed,29370.6,Mass Market,Verified,False
123128,Sara,Smit,user123128@example.com,ES,Warsaw,2024-11-24,18,Male,Employed,12606.76,Student,Verified,False
123129,Emma,Nowak,user123129@example.com,Belgium,Amsterdam,2022-08-15,33,Male,Employed,136448.67,Premium,Verified,False
123130,Lucas,Jansen,user123130@example.com,Belgie,Warsaw,2022-10-22,34,Female,Employed,,Young Professional,Verified,False
123131,Liam,Martin,user123131@example.com,Germany,Milan,2022-08-02,29,Male,,63042.39,SMB Owner,Verified,False
123132,Finn,Nowak,user123132@example.com,NL,Amsterdam,2022-11-12,30,Male,Employed,28804.17,Mass Market,Verified,False
123133,Finn,Smit,user123133@example.com,France,Amsterdam,2023-07-30,60,Male,Student,37395.17,Retiree,Verified,False
123134,Anna,Dubois,user123134@example.com,Spain,Brussels,2023-11-01,66,Female,Employed,49067.64,Retiree,Verified,False
123135,Anna,Silva,user123135@example.com,Belgium,Dublin,2022-01-17,74,Female,Retired,22278.62,Retiree,Verified,False
123136,Noah,Dubois,user123136@example.com,Italy,Warsaw,2023-05-28,37,Male,Self-employed,35410.13,Young Professional,Verified,False
123137,Noah,Dubois,user123137@example.com,Sweden,Amsterdam,2022-11-01,35,Female,Employed,46756.98,Young Professional,Verified,False
123138,Noah,Muller,user123138@example.com,Netherlands,Rotterdam,2022-07-02,60,Male,Employed,53295.94,Mass Market,Verified,False
123139,Anna,Rossi,user123139@example.com,Netherlands,Madrid,2024-04-26,33,Male,Student,47939.96,Young Professional,Verified,False
123140,Anna,Muller,user123140@example.com,Germany,Dublin,2023-02-01,33,Male,Self-employed,,Mass Market,Verified,False
123141,Sara,Garcia,user123141@example.com,Sweden,Brussels,2022-06-25,33,Male,Retired,40437.1,Young Professional,Verified,False
123142,Noah,Rossi,user123142@example.com,Germany,Stockholm,2024-09-10,29,,Employed,53887.24,Young Professional,Verified,False
123143,Noah,Dubois,user123143@example.com,Germany,Madrid,2023-01-27,52,Male,Self-employed,18728.64,Mass Market,Verified,False
123144,Noah,Nowak,user123144@example.com,Germany,Brussels,2022-07-25,26,Male,Employed,27239.47,Mass Market,,False
123145,Anna,Muller,user123145@example.com,Netherlands,Amsterdam,2024-01-15,50,Male,Employed,,SMB Owner,Verified,False
123146,Liam,Jansen,user123146@example.com,Netherlands,Berlin,2024-10-26,24,Female,Employed,16600.06,Student,Verified,False
123147,Emma,Dubois,user123147@example.com,Italy,Madrid,2022-06-16,27,Female,Employed,40013.08,Young Professional,Verified,False
123148,Lucas,Jansen,user123148@example.com,Ireland,Rotterdam,2022-09-18,22,Female,,,Mass Market,Pending,False
123149,Sofia,Rossi,user123149@example.com,Netherlands,Amsterdam,2024-10-26,26,Male,Self-employed,11704.47,Student,Verified,False
123150,Leo,Garcia,user123150@example.com,Italy,Warsaw,2022-05-30,65,Female,Employed,26528.32,Mass Market,Verified,False
123151,Finn,Smit,user123151@example.com,Netherlands,Warsaw,2023-01-21,37,Male,Employed,56824.14,Young Professional,Verified,False
123152,Sofia,Smit,user123152@example.com,Germany,Warsaw,2023-01-18,60,Female,Self-employed,,Retiree,Verified,False
123153,Anna,Dubois,user123153@example.com,Poland,Paris,2022-10-03,33,Female,Student,47892.82,Young Professional,Verified,False
123154,Sofia,Martin,user123154@example.com,Portugal,Amsterdam,2022-11-11,32,,Self-employed,23859.72,Young Professional,Verified,False
123155,Lucas,Smit,user123155@example.com,Germany,Berlin,2023-04-09,30,Male,Employed,41598.67,Young Professional,Verified,False
123156,Mila,Garcia,user123156@example.com,Belgium,Warsaw,2024-10-31,36,Female,Student,37899.43,Young Professional,Verified,False
123157,Sara,Garcia,user123157@example.com,Belgium,Dublin,2024-06-15,49,Male,Employed,34556.47,Mass Market,Verified,False
123158,Lucas,Muller,user123158@example.com,France,Stockholm,2023-02-28,51,Female,,51437.28,Mass Market,Verified,False
123159,Emma,Smit,user123159@example.com,Poland,Amsterdam,2023-01-11,61,Male,Student,84560.76,Premium,Pending,False
123160,Sofia,Dubois,user123160@example.com,France,Dublin,2024-04-09,27,Female,Employed,15950.43,Student,Verified,False
123161,Daan,Smit,user123161@example.com,Portugal,Milan,2023-12-22,78,Female,Retired,29465.75,Retiree,Verified,False
123162,Sara,Smit,user123162@example.com,Germany,Stockholm,2022-09-25,22,Male,Retired,16983.84,Student,Verified,False
123163,Lucas,Dubois,user123163@example.com,Ireland,Warsaw,2024-01-28,26,Female,Employed,42958.83,Mass Market,,False
123164,Emma,Andersson,user123164@example.com,The Netherlands,Stockholm,2024-01-28,24,Male,Unemployed,34430.96,Mass Market,Verified,False
123165,Anna,Andersson,user123165@example.com,Netherlands,Milan,2024-02-14,19,Male,Student,17940.61,Student,Verified,False
123166,Leo,Jansen,user123166@example.com,Germany,Stockholm,2023-08-31,28,Female,Self-employed,52343.16,Young Professional,Verified,False
123167,Julia,Smit,user123167@example.com,Germany,Rotterdam,2023-03-20,25,Female,Employed,54971.03,Young Professional,Verified,False
123168,Noah,Rossi,user123168@example.com,Germany,Rotterdam,2024-03-10,61,Male,Employed,108323.43,SMB Owner,Verified,False
123169,Noah,Jansen,user123169@example.com,Spain,Warsaw,2022-03-05,33,Female,Employed,,Mass Market,Verified,False
123170,Sofia,Silva,user123170@example.com,Germany,Warsaw,2023-10-23,60,Male,Employed,33326.93,Retiree,Verified,False
123171,Mila,Martin,user123171@example.com,France,Dublin,2023-09-09,33,Male,Employed,20752.57,Mass Market,Pending,False
123172,Finn,Rossi,user123172@example.com,Germany,Paris,2022-07-30,26,Male,Unemployed,,Student,Verified,False
123173,Noah,Martin,user123173@example.com,Netherlands,Stockholm,2024-11-26,29,Female,Self-employed,44696.15,Young Professional,Verified,False
123174,Sara,Muller,user123174@example.com,Italy,Brussels,2022-02-07,44,Female,Self-employed,46730.14,Mass Market,Verified,False
123175,Finn,Dubois,user123175@example.com,Netherlands,Warsaw,2024-08-07,35,Male,Employed,50629.84,Young Professional,Verified,False
123176,Daan,Martin,user123176@example.com,NL,Amsterdam,2023-06-22,27,Male,Self-employed,3956.19,Student,Pending,False
123177,Liam,Silva,user123177@example.com,Spain,Amsterdam,2023-05-23,53,Male,Employed,37245.89,Mass Market,Verified,False
123178,Liam,Martin,user123178@example.com,Belgium,Milan,2023-04-28,27,Male,Retired,21024.33,Mass Market,Verified,False
123179,Sara,Muller,user123179@example.com,Belgium,Amsterdam,2022-02-07,26,Male,Student,64230.78,Mass Market,Verified,False
123180,Leo,Smit,user123180@example.com,France,Milan,2023-07-15,18,Male,Employed,,Student,Verified,False
123181,Mila,Muller,user123181@example.com,Netherlands,Brussels,2023-09-05,22,Male,Employed,16720.15,Student,Verified,False
123182,Liam,Garcia,user123182@example.com,Poland,Paris,2023-10-24,42,Female,Employed,32709.51,Mass Market,Verified,False
123183,Daan,Andersson,user123183@example.com,France,Madrid,2023-11-09,42,Male,Student,42636.42,Mass Market,Verified,False
123184,Daan,Smit,user123184@example.com,France,Milan,2023-09-30,71,Female,Self-employed,40823.95,Retiree,Verified,False
123185,Finn,Nowak,user123185@example.com,Spain,Amsterdam,2023-09-04,53,Female,Student,71940.78,SMB Owner,Verified,False
123186,Noah,Silva,user123186@example.com,Netherlands,Stockholm,2023-11-26,28,Female,Employed,24264.83,Mass Market,Verified,False
123187,Julia,Martin,user123187@example.com,Belgium,Milan,2024-01-20,27,Male,Student,13782.29,Student,Verified,False
123188,Sara,Smit,user123188@example.com,Sweden,Amsterdam,2023-12-20,37,Female,Student,98933.66,SMB Owner,Verified,False
123189,Lucas,Nowak,user123189@example.com,Portugal,Warsaw,2022-12-06,26,Female,Self-employed,40499.42,Young Professional,Verified,False
123190,Leo,Dubois,user123190@example.com,Germany,Berlin,2024-06-18,54,Female,Employed,44376.82,Mass Market,Verified,False
123191,Lucas,Dubois,user123191@example.com,France,Berlin,2022-01-22,33,Other,Employed,40912.4,Mass Market,Verified,False
123192,Noah,Garcia,user123192@example.com,Spain,Milan,2024-03-25,28,Male,Self-employed,38645.79,Mass Market,Verified,False
123193,Daan,Silva,user123193@example.com,Netherlands,Paris,2024-05-28,27,Female,,43659.59,Young Professional,Verified,False
123194,Finn,Martin,user123194@example.com,Germany,Madrid,2024-03-14,25,Male,Employed,8906.07,Student,Verified,False
123195,Leo,Garcia,user123195@example.com,Netherlands,Berlin,2024-11-27,24,Female,Student,42051.14,Young Professional,Verified,False
123196,Noah,Jansen,user123196@example.com,The Netherlands,Amsterdam,2022-08-31,60,Female,Self-employed,110835.28,Premium,Verified,False
123197,Sara,Smit,user123197@example.com,Spain,Warsaw,2024-02-05,63,Female,Student,8459.31,Retiree,Verified,False
123198,Leo,Smit,user123198@example.com,Netherlands,Stockholm,2022-11-02,38,Female,Self-employed,46213.92,Mass Market,Pending,False
123199,Noah,Smit,user123199@example.com,Spain,Stockholm,2022-07-21,25,Female,Self-employed,18732.63,Student,Verified,False
123200,Liam,Garcia,user123200@example.com,Germany,Dublin,2022-09-17,39,Male,Self-employed,13991.28,Mass Market,Verified,False
123201,Sofia,Martin,user123201@example.com,Germany,Paris,2023-02-27,25,Male,Student,12833.7,Young Professional,Verified,False
123202,Sara,Rossi,user123202@example.com,Italy,Amsterdam,2024-05-12,35,Male,Retired,49346.97,Young Professional,Verified,False
123203,Emma,Silva,user123203@example.com,France,Warsaw,2023-03-20,32,Female,Employed,32999.24,Mass Market,Verified,False
123204,Emma,Jansen,user123204@example.com,Spain,Paris,2023-10-10,26,Female,Student,3295.7,Student,Verified,False
123205,Julia,Andersson,user123205@example.com,Sweden,Paris,2022-08-22,22,Female,Employed,23776.63,Mass Market,Verified,False
123206,Mila,Rossi,user123206@example.com,Netherlands,Warsaw,2022-06-03,34,Male,Employed,53621.44,Mass Market,Verified,False
123207,Noah,Martin,user123207@example.com,Netherlands,Berlin,2024-09-15,51,Male,Student,111437.17,SMB Owner,Verified,False
123208,Liam,Smit,user123208@example.com,Spain,Rotterdam,2023-09-29,65,Male,Unemployed,126125.67,Premium,Verified,False
123209,Sara,Rossi,user123209@example.com,Germany,Amsterdam,2022-03-31,33,Male,Employed,37623.33,Mass Market,Verified,False
123210,Noah,Rossi,user123210@example.com,Netherlands,Berlin,2024-03-30,25,Female,Self-employed,15623.39,Student,Verified,False
123211,Lucas,Jansen,user123211@example.com,Netherlands,Madrid,2022-02-16,65,Male,Employed,42928.88,Mass Market,Verified,False
123212,Liam,Muller,user123212@example.com,Netherlands,Brussels,2023-03-18,27,Female,Retired,12938.35,Student,Verified,False
123213,Finn,Jansen,user123213@example.com,France,Warsaw,2023-12-28,28,Female,,34323.32,Young Professional,Rejected,False
123214,Julia,Martin,user123214@example.com,Ireland,Warsaw,2023-10-29,57,Male,Employed,49508.6,Mass Market,Verified,False
123215,Lucas,Dubois,user123215@example.com,Italy,Paris,2023-12-15,50,Female,Employed,86139.2,SMB Owner,Pending,False
123216,Lucas,Silva,user123216@example.com,Spain,Berlin,2022-09-26,50,Male,Retired,54303.38,Mass Market,Verified,False
123217,Anna,Rossi,user123217@example.com,Deutschland,Paris,2024-01-25,30,Male,Unemployed,49432.17,Young Professional,Verified,False
123218,Sara,Muller,user123218@example.com,The Netherlands,Dublin,2024-03-25,33,Male,Student,134900.91,Premium,Verified,False
123219,Daan,Silva,user123219@example.com,Germany,Dublin,2024-07-03,55,Female,Employed,24038.53,Mass Market,Verified,False
123220,Liam,Dubois,user123220@example.com,Netherlands,Amsterdam,2023-03-06,28,Female,Student,4621.09,Young Professional,Verified,False
123221,Leo,Andersson,user123221@example.com,Belgium,Amsterdam,2022-04-22,21,Other,Employed,19902.63,Student,Verified,False
123222,Anna,Muller,user123222@example.com,Netherlands,Stockholm,2023-08-20,23,Female,Employed,38884.19,Mass Market,Verified,False
123223,Emma,Silva,user123223@example.com,Spain,Brussels,2022-03-13,31,Male,Employed,43794.99,Young Professional,Verified,False
123224,Anna,Silva,user123224@example.com,Belgium,Paris,2022-03-19,35,Female,Employed,44325.88,Young Professional,Pending,False
123225,Noah,Muller,user123225@example.com,Belgium,Milan,2022-11-24,30,Male,Employed,87872.19,SMB Owner,Verified,False
123226,Noah,Nowak,user123226@example.com,France,Amsterdam,2024-12-04,60,Male,Employed,137862.48,Premium,Verified,False
123227,Finn,Nowak,user123227@example.com,Belgium,Madrid,2023-06-26,24,Male,,7725.67,Student,Verified,False
123228,Anna,Smit,user123228@example.com,Spain,Brussels,2022-02-17,29,Female,Self-employed,57450.61,Young Professional,Verified,False
123229,Lucas,Smit,user123229@example.com,Netherlands,Dublin,2023-05-12,26,Female,Student,39917.4,Young Professional,Verified,False
123230,Lucas,Garcia,user123230@example.com,NL,Brussels,2024-01-15,30,Female,Employed,39832.52,SMB Owner,Verified,False
123231,Anna,Andersson,user123231@example.com,France,Rotterdam,2024-07-08,65,Female,Employed,18918.51,Mass Market,Verified,False
123232,Lucas,Nowak,user123232@example.com,Spain,Milan,2023-08-22,35,Male,Employed,50836.35,Mass Market,Verified,False
123233,Daan,Muller,user123233@example.com,Germany,Milan,2023-09-08,31,Male,Employed,46225.05,Mass Market,,False
123234,Julia,Silva,user123234@example.com,Poland,Amsterdam,2022-05-13,53,Male,Employed,42720.94,Mass Market,Verified,False
123235,Sofia,Jansen,user123235@example.com,Belgium,Paris,2024-02-08,26,Female,Employed,46242.74,Young Professional,Verified,False
123236,Anna,Muller,user123236@example.com,Netherlands,Milan,2024-12-03,45,Female,Employed,35309.57,Mass Market,Verified,False
123237,Sofia,Dubois,user123237@example.com,Germany,Warsaw,2024-07-27,28,Female,Employed,77200.41,SMB Owner,Verified,False
123238,Noah,Garcia,user123238@example.com,Portugal,Brussels,2023-05-17,64,Male,,33972.95,Mass Market,Verified,False
123239,Finn,Andersson,user123239@example.com,Netherlands,Milan,2024-05-14,54,Male,,26106.86,Mass Market,Verified,False
123240,Liam,Jansen,user123240@example.com,Holland,Paris,2023-11-12,44,Male,Self-employed,135066.74,SMB Owner,Verified,False
123241,Anna,Rossi,user123241@example.com,Belgium,Amsterdam,2022-05-04,33,Male,Retired,19530.18,Mass Market,Verified,False
123242,Sara,Rossi,user123242@example.com,Netherlands,Amsterdam,2024-01-04,74,Male,Employed,23158.08,Retiree,Verified,False
123243,Finn,Jansen,user123243@example.com,Belgium,Paris,2024-07-29,36,Male,Employed,46593.19,Mass Market,Verified,False
123244,Daan,Jansen,user123244@example.com,Spain,Milan,2022-01-26,34,Female,Employed,53719.76,Young Professional,Verified,False
123245,Julia,Jansen,user123245@example.com,FR,Berlin,2023-10-05,45,Male,Employed,23667.9,Mass Market,Verified,False
123246,Mila,Dubois,user123246@example.com,Netherlands,Dublin,2022-07-11,22,Male,Unemployed,16174.9,Student,Verified,False
123247,Anna,Dubois,user123247@example.com,Italy,Amsterdam,2023-10-03,49,Female,Employed,78086.21,Premium,Verified,False
123248,Leo,Silva,user123248@example.com,Sweden,Brussels,2022-12-06,37,Other,Employed,169915.95,Premium,Verified,False
123249,Anna,Nowak,user123249@example.com,Germany,Dublin,2023-10-01,51,Male,Employed,84153.64,SMB Owner,Verified,False
123250,Sara,Nowak,user123250@example.com,Belgium,Madrid,2023-02-15,37,,Self-employed,31639.36,Mass Market,Verified,False
123251,Julia,Jansen,user123251@example.com,Belgium,Stockholm,2023-08-09,26,Male,Self-employed,13853.85,Student,Verified,False
123252,Finn,Andersson,user123252@example.com,Netherlands,Stockholm,2023-01-27,63,Male,Employed,67242.47,Mass Market,Verified,False
123253,Leo,Muller,user123253@example.com,Germany,Rotterdam,2023-04-10,36,Male,Employed,29043.69,Young Professional,Verified,False
123254,Liam,Martin,user123254@example.com,Germany,Warsaw,2023-04-25,26,Female,Employed,39925.6,Mass Market,Verified,False
123255,Liam,Jansen,user123255@example.com,Portugal,Dublin,2024-06-25,80,,Student,35437.14,Retiree,Verified,False
123256,Daan,Andersson,user123256@example.com,Germany,Amsterdam,2023-12-13,47,Male,Student,44558.24,Mass Market,Pending,False
123257,Sara,Rossi,user123257@example.com,Germany,Berlin,2023-03-22,61,Male,Employed,32237.62,Mass Market,Pending,False
123258,Noah,Smit,user123258@example.com,Netherlands,Amsterdam,2022-11-24,33,Female,Employed,65059.74,Young Professional,Verified,False
123259,Liam,Muller,user123259@example.com,The Netherlands,Stockholm,2024-03-01,33,Male,Unemployed,47594.41,Mass Market,Verified,False
123260,Lucas,Muller,user123260@example.com,Belgium,Dublin,2022-03-30,64,Female,Employed,16372.06,Mass Market,Verified,False
123261,Finn,Dubois,user123261@example.com,Netherlands,Brussels,2023-03-05,62,Female,Employed,138191.81,Premium,Verified,False
123262,Daan,Martin,user123262@example.com,Netherlands,Rotterdam,2023-11-20,32,Male,Employed,36681.68,Mass Market,Verified,False
123263,Daan,Muller,user123263@example.com,Poland,Berlin,2023-04-01,23,Male,Employed,13592.14,Student,Verified,False
123264,Emma,Muller,user123264@example.com,Belgium,Rotterdam,2022-01-22,24,Male,Employed,54778.18,Young Professional,Verified,False
123265,Lucas,Smit,user123265@example.com,Netherlands,Amsterdam,2023-07-13,65,Male,Self-employed,46165.73,Mass Market,Verified,False
123266,Noah,Martin,user123266@example.com,Netherlands,Milan,2023-06-27,35,Male,Student,55870.46,Young Professional,Pending,False
123267,Lucas,Andersson,user123267@example.com,Poland,Berlin,2024-11-19,67,Male,Employed,,Retiree,Verified,False
123268,Emma,Garcia,user123268@example.com,Spain,Milan,2022-01-06,38,Female,Employed,31475.37,Mass Market,Verified,False
123269,Lucas,Smit,user123269@example.com,Italy,Berlin,2023-09-07,49,Male,Employed,31366.38,Mass Market,Verified,False
123270,Sofia,Muller,user123270@example.com,Netherlands,Paris,2023-06-28,25,Female,Self-employed,12694.43,Student,Verified,False
123271,Julia,Andersson,user123271@example.com,Netherlands,Amsterdam,2022-09-02,34,Male,Employed,35746.35,Mass Market,Verified,False
123272,Sara,Garcia,user123272@example.com,Sweden,Brussels,2022-04-18,21,Female,Employed,7270.71,Student,Verified,False
123273,Sara,Andersson,user123273@example.com,Sweden,Madrid,2023-02-17,71,Male,,,Retiree,Verified,False
123274,Lucas,Dubois,user123274@example.com,Netherlands,Amsterdam,2024-11-23,23,Male,Retired,13775.98,Student,Verified,False
123275,Leo,Jansen,user123275@example.com,Deutschland,Milan,2024-08-08,24,Female,Retired,21238.68,Student,Verified,False
123276,Lucas,Dubois,user123276@example.com,Belgium,Stockholm,2022-01-03,35,Male,Employed,79119.37,SMB Owner,Verified,False
123277,Finn,Smit,user123277@example.com,Portugal,Paris,2023-01-14,27,Male,Employed,13811.45,Student,Verified,False
123278,Julia,Silva,user123278@example.com,Ireland,Rotterdam,2024-07-12,52,Male,Employed,36477.56,Mass Market,Verified,False
123279,Sofia,Garcia,user123279@example.com,Netherlands,Brussels,2023-02-18,53,,Employed,130018.74,Premium,Verified,False
123280,Mila,Garcia,user123280@example.com,Germany,Rotterdam,2024-03-12,27,Female,Employed,53735.99,Young Professional,Verified,False
123281,Mila,Martin,user123281@example.com,Spain,Berlin,2022-11-06,24,Male,Employed,11191.6,Student,Verified,False
123282,Finn,Rossi,user123282@example.com,France,Brussels,2024-02-17,34,Female,Employed,25472.19,Young Professional,Verified,False
123283,Anna,Martin,user123283@example.com,Netherlands,Rotterdam,2022-10-30,58,Male,Employed,35681.77,Mass Market,Verified,False
123284,Emma,Muller,user123284@example.com,Sweden,Amsterdam,2024-06-04,34,Female,Employed,43491.44,Young Professional,Verified,False
123285,Julia,Dubois,user123285@example.com,Spain,Brussels,2023-05-20,19,Male,Student,6102.5,Student,Verified,False
123286,Julia,Nowak,user123286@example.com,Germany,Berlin,2022-03-03,72,Female,Employed,11685.11,Retiree,Rejected,False
123287,Liam,Nowak,user123287@example.com,Belgium,Paris,2022-03-12,41,Female,Student,28245.36,Mass Market,Verified,False
123288,Finn,Smit,user123288@example.com,Spain,Paris,2023-06-18,29,Female,Employed,35412.27,Young Professional,Verified,False
123289,Sofia,Silva,user123289@example.com,France,Paris,2024-02-16,34,Female,Employed,50559.4,Young Professional,Verified,False
123290,Sara,Nowak,user123290@example.com,Spain,Milan,2023-01-01,48,Male,Employed,32823.27,Mass Market,,False
123291,Mila,Garcia,user123291@example.com,France,Rotterdam,2023-02-14,29,Male,Employed,30550.4,Young Professional,Verified,False
123292,Liam,Silva,user123292@example.com,Germany,Amsterdam,2024-10-31,24,Female,Employed,43733.41,Mass Market,Verified,False
123293,Finn,Garcia,user123293@example.com,Belgium,Amsterdam,2022-06-17,27,,Retired,,Student,Rejected,False
123294,Lucas,Martin,user123294@example.com,Netherlands,Brussels,2023-04-09,37,Male,Employed,92438.0,SMB Owner,Pending,False
123295,Lucas,Jansen,user123295@example.com,Spain,Amsterdam,2024-03-08,42,,Student,2760.07,Mass Market,Verified,False
123296,Sara,Silva,user123296@example.com,Germany,Milan,2023-11-03,44,Female,Employed,45664.16,Mass Market,Verified,False
